schema_name,table_name,column_name,data_type,is_nullable,char_max_length,numeric_precision,numeric_scale,column_default
dbo,Topic,TopicKey,int,NO,,10,0,NULL
dbo,Topic,IOServerKey,int,NO,,10,0,NULL
dbo,Topic,StorageNodeKey,int,NO,,10,0,NULL
dbo,Topic,Name,nvarchar,NO,180,,,NULL
dbo,Topic,TimeOut,int,NO,,10,0,NULL
dbo,Topic,Status,tinyint,YES,,3,0,NULL
dbo,Topic,LateData,bit,NO,,,,NULL
dbo,Topic,IdleDuration,int,NO,,10,0,NULL
dbo,Topic,ProcessingInterval,int,NO,,10,0,NULL
dbo,TopicImportInfo,NodeKey,int,NO,,10,0,NULL
dbo,TopicImportInfo,DdeSourceKey,int,NO,,10,0,NULL
dbo,TopicImportInfo,SourceName,nchar,NO,50,,,(N'')
dbo,TopicImportInfo,ApplicationName,nchar,YES,50,,,NULL
dbo,TopicImportInfo,TopicName,nchar,NO,50,,,(N'')
dbo,TopicImportInfo,RequestInitialData,bit,NO,,,,((0))
dbo,TopicImportInfo,AlwaysAdvise,bit,NO,,,,((0))
dbo,TopicImportInfo,DefaultStorageRate,int,NO,,10,0,((0))
dbo,TopicImportInfo,DefaultStorageType,int,NO,,10,0,((1))
dbo,TopicImportInfo,TimeDeadband,int,NO,,10,0,((0))
dbo,TopicImportInfo,ValueDeadband,float,NO,,53,,((0))
dbo,TopicImportInfo,DeadbandType,tinyint,YES,,3,0,NULL
dbo,TopicImportInfo,Import,bit,NO,,,,((1))
dbo,TopicImportInfo,ProtocolType,tinyint,NO,,3,0,((2))
dbo,TopicImportInfo,IODriverKey,int,YES,,10,0,NULL
dbo,TopicImportInfo,RateDeadband,float,NO,,53,,((0))
dbo,UserDetail,UserKey,int,NO,,10,0,NULL
dbo,UserDetail,UserName,nvarchar,NO,128,,,NULL
dbo,UserDetail,AccessLevel,int,NO,,10,0,((1))
dbo,UserDetail,uid,int,NO,,10,0,NULL
dbo,UserDetail,gid,int,NO,,10,0,NULL
dbo,v_AlarmEventHistory2,EventStamp,datetime2,YES,,,,NULL
dbo,v_AlarmEventHistory2,AlarmState,nvarchar,YES,9,,,NULL
dbo,v_AlarmEventHistory2,TagName,nvarchar,YES,132,,,NULL
dbo,v_AlarmEventHistory2,Description,nvarchar,YES,255,,,NULL
dbo,v_AlarmEventHistory2,Area,nvarchar,YES,32,,,NULL
dbo,v_AlarmEventHistory2,Type,nvarchar,YES,6,,,NULL
dbo,v_AlarmEventHistory2,Value,nvarchar,YES,131,,,NULL
dbo,v_AlarmEventHistory2,CheckValue,nvarchar,YES,131,,,NULL
dbo,v_AlarmEventHistory2,Priority,int,NO,,10,0,NULL
dbo,v_AlarmEventHistory2,Category,nvarchar,YES,8,,,NULL
dbo,v_AlarmEventHistory2,Provider,nvarchar,YES,65,,,NULL
dbo,v_AlarmEventHistory2,Operator,nvarchar,YES,131,,,NULL
dbo,v_AlarmEventHistory2,DomainName,nvarchar,YES,155,,,NULL
dbo,v_AlarmEventHistory2,UserFullName,nvarchar,YES,255,,,NULL
dbo,v_AlarmEventHistory2,AlarmDuration,ntext,YES,1073741823,,,NULL
dbo,v_AlarmEventHistory2,User1,float,YES,,53,,NULL
dbo,v_AlarmEventHistory2,User2,float,YES,,53,,NULL
dbo,v_AlarmEventHistory2,User3,nvarchar,YES,131,,,NULL
dbo,v_AlarmEventHistory2,EventStampUTC,datetime2,NO,,,,NULL
dbo,v_AlarmEventHistory2,MilliSec,int,NO,,10,0,NULL
dbo,v_AlarmEventHistory2,OperatorNode,nvarchar,YES,131,,,NULL
dbo,v_AlarmEventHistoryInternal2,EventStamp,datetime2,YES,,,,NULL
dbo,v_AlarmEventHistoryInternal2,AlarmState,nvarchar,YES,9,,,NULL
dbo,v_AlarmEventHistoryInternal2,TagName,nvarchar,YES,132,,,NULL
dbo,v_AlarmEventHistoryInternal2,Description,nvarchar,YES,255,,,NULL
dbo,v_AlarmEventHistoryInternal2,Area,nvarchar,YES,32,,,NULL
dbo,v_AlarmEventHistoryInternal2,Type,nvarchar,YES,6,,,NULL
dbo,v_AlarmEventHistoryInternal2,Value,nvarchar,YES,131,,,NULL
dbo,v_AlarmEventHistoryInternal2,CheckValue,nvarchar,YES,131,,,NULL
dbo,v_AlarmEventHistoryInternal2,Priority,int,NO,,10,0,NULL
dbo,v_AlarmEventHistoryInternal2,Category,nvarchar,YES,8,,,NULL
dbo,v_AlarmEventHistoryInternal2,Provider,nvarchar,YES,65,,,NULL
dbo,v_AlarmEventHistoryInternal2,Operator,nvarchar,YES,131,,,NULL
dbo,v_AlarmEventHistoryInternal2,DomainName,nvarchar,YES,155,,,NULL
dbo,v_AlarmEventHistoryInternal2,UserFullName,nvarchar,YES,255,,,NULL
dbo,v_AlarmEventHistoryInternal2,AlarmDuration,ntext,YES,1073741823,,,NULL
dbo,v_AlarmEventHistoryInternal2,User1,float,YES,,53,,NULL
dbo,v_AlarmEventHistoryInternal2,User2,float,YES,,53,,NULL
dbo,v_AlarmEventHistoryInternal2,User3,nvarchar,YES,131,,,NULL
dbo,v_AlarmEventHistoryInternal2,EventStampUTC,datetime2,NO,,,,NULL
dbo,v_AlarmEventHistoryInternal2,MilliSec,int,NO,,10,0,NULL
dbo,v_AlarmEventHistoryInternal2,OperatorNode,nvarchar,YES,131,,,NULL
dbo,v_AlarmHistory,EventStamp,datetime2,YES,,,,NULL
dbo,v_AlarmHistory,AlarmState,nvarchar,YES,9,,,NULL
dbo,v_AlarmHistory,TagName,nvarchar,YES,132,,,NULL
dbo,v_AlarmHistory,Description,nvarchar,YES,255,,,NULL
dbo,v_AlarmHistory,Area,nvarchar,YES,32,,,NULL
dbo,v_AlarmHistory,Type,nvarchar,YES,6,,,NULL
dbo,v_AlarmHistory,Value,nvarchar,YES,131,,,NULL
dbo,v_AlarmHistory,CheckValue,nvarchar,YES,131,,,NULL
dbo,v_AlarmHistory,Priority,int,NO,,10,0,NULL
dbo,v_AlarmHistory,Category,nvarchar,YES,8,,,NULL
dbo,v_AlarmHistory,Provider,nvarchar,YES,65,,,NULL
dbo,v_AlarmHistory,Operator,nvarchar,YES,131,,,NULL
dbo,v_AlarmHistory,DomainName,nvarchar,YES,155,,,NULL
dbo,v_AlarmHistory,UserFullName,nvarchar,YES,255,,,NULL
dbo,v_AlarmHistory,UnAckDuration,nvarchar,YES,17,,,NULL
dbo,v_AlarmHistory,User1,float,YES,,53,,NULL
dbo,v_AlarmHistory,User2,float,YES,,53,,NULL
dbo,v_AlarmHistory,User3,nvarchar,YES,131,,,NULL
dbo,v_AlarmHistory,EventStampUTC,datetime2,NO,,,,NULL
dbo,v_AlarmHistory,MilliSec,int,NO,,10,0,NULL
dbo,v_AlarmHistory,OperatorNode,nvarchar,YES,131,,,NULL
dbo,v_AlarmHistory2,EventStamp,datetime2,YES,,,,NULL
dbo,v_AlarmHistory2,AlarmState,nvarchar,YES,9,,,NULL
dbo,v_AlarmHistory2,TagName,nvarchar,YES,132,,,NULL
dbo,v_AlarmHistory2,Description,nvarchar,YES,255,,,NULL
dbo,v_AlarmHistory2,Area,nvarchar,YES,32,,,NULL
dbo,v_AlarmHistory2,Type,nvarchar,YES,6,,,NULL
dbo,v_AlarmHistory2,Value,nvarchar,YES,131,,,NULL
dbo,v_AlarmHistory2,CheckValue,nvarchar,YES,131,,,NULL
dbo,v_AlarmHistory2,Priority,int,NO,,10,0,NULL
dbo,v_AlarmHistory2,Category,nvarchar,YES,8,,,NULL
dbo,v_AlarmHistory2,Provider,nvarchar,YES,65,,,NULL
dbo,v_AlarmHistory2,Operator,nvarchar,YES,131,,,NULL
dbo,v_AlarmHistory2,DomainName,nvarchar,YES,155,,,NULL
dbo,v_AlarmHistory2,UserFullName,nvarchar,YES,255,,,NULL
dbo,v_AlarmHistory2,AlarmDuration,ntext,YES,1073741823,,,NULL
dbo,v_AlarmHistory2,User1,float,YES,,53,,NULL
dbo,v_AlarmHistory2,User2,float,YES,,53,,NULL
dbo,v_AlarmHistory2,User3,nvarchar,YES,131,,,NULL
dbo,v_AlarmHistory2,EventStampUTC,datetime2,NO,,,,NULL
dbo,v_AlarmHistory2,MilliSec,int,NO,,10,0,NULL
dbo,v_AlarmHistory2,OperatorNode,nvarchar,YES,131,,,NULL
dbo,v_AnalogHistory,DateTime,datetime2,NO,,,,NULL
dbo,v_AnalogHistory,TagName,nvarchar,NO,256,,,NULL
dbo,v_AnalogHistory,Value,float,YES,,53,,NULL
dbo,v_AnalogHistory,Quality,tinyint,NO,,3,0,NULL
dbo,v_AnalogHistory,QualityDetail,int,YES,,10,0,NULL
dbo,v_AnalogHistory,OPCQuality,int,YES,,10,0,NULL
dbo,v_AnalogHistory,wwTagKey,int,NO,,10,0,NULL
dbo,v_AnalogHistory,wwRowCount,int,YES,,10,0,NULL
dbo,v_AnalogHistory,wwResolution,int,YES,,10,0,NULL
dbo,v_AnalogHistory,wwEdgeDetection,nvarchar,YES,16,,,NULL
dbo,v_AnalogHistory,wwRetrievalMode,nvarchar,YES,16,,,NULL
dbo,v_AnalogHistory,wwTimeDeadband,int,YES,,10,0,NULL
dbo,v_AnalogHistory,wwValueDeadband,float,YES,,53,,NULL
dbo,v_AnalogHistory,wwTimeZone,nvarchar,YES,50,,,NULL
dbo,v_AnalogHistory,wwVersion,nvarchar,YES,30,,,NULL
dbo,v_AnalogHistory,wwCycleCount,int,YES,,10,0,NULL
dbo,v_AnalogHistory,wwTimeStampRule,nvarchar,YES,20,,,NULL
dbo,v_AnalogHistory,wwInterpolationType,nvarchar,YES,20,,,NULL
dbo,v_AnalogHistory,wwQualityRule,nvarchar,YES,20,,,NULL
dbo,v_AnalogHistory,wwParameters,nvarchar,YES,128,,,NULL
dbo,v_AnalogHistory,wwOption,nvarchar,YES,512,,,NULL
dbo,v_AnalogHistory,wwExpression,nvarchar,YES,512,,,NULL
dbo,v_AnalogHistory,wwUnit,nvarchar,YES,512,,,NULL
dbo,v_AnalogLive,DateTime,datetime2,NO,,,,NULL
dbo,v_AnalogLive,TagName,nvarchar,NO,256,,,NULL
dbo,v_AnalogLive,Value,float,YES,,53,,NULL
dbo,v_AnalogLive,Quality,tinyint,NO,,3,0,NULL
dbo,v_AnalogLive,QualityDetail,int,YES,,10,0,NULL
dbo,v_AnalogLive,OPCQuality,int,YES,,10,0,NULL
dbo,v_AnalogLive,wwTagKey,int,NO,,10,0,NULL
dbo,v_AnalogLive,wwRetrievalMode,nvarchar,YES,16,,,NULL
dbo,v_AnalogLive,wwTimeDeadband,int,YES,,10,0,NULL
dbo,v_AnalogLive,wwValueDeadband,float,YES,,53,,NULL
dbo,v_AnalogLive,wwTimeZone,nvarchar,YES,50,,,NULL
dbo,v_AnalogLive,wwParameters,nvarchar,YES,128,,,NULL
dbo,v_AnalogLive,wwExpression,nvarchar,YES,4000,,,NULL
dbo,v_AnalogLive,wwUnit,nvarchar,YES,512,,,NULL
dbo,v_DiscreteHistory,DateTime,datetime2,NO,,,,NULL
dbo,v_DiscreteHistory,TagName,nvarchar,NO,256,,,NULL
dbo,v_DiscreteHistory,Value,float,YES,,53,,NULL
dbo,v_DiscreteHistory,Quality,tinyint,NO,,3,0,NULL
dbo,v_DiscreteHistory,QualityDetail,int,YES,,10,0,NULL
dbo,v_DiscreteHistory,OPCQuality,int,YES,,10,0,NULL
dbo,v_DiscreteHistory,wwTagKey,int,NO,,10,0,NULL
dbo,v_DiscreteHistory,wwRowCount,int,YES,,10,0,NULL
dbo,v_DiscreteHistory,wwResolution,int,YES,,10,0,NULL
dbo,v_DiscreteHistory,wwEdgeDetection,nvarchar,YES,16,,,NULL
dbo,v_DiscreteHistory,wwRetrievalMode,nvarchar,YES,16,,,NULL
dbo,v_DiscreteHistory,wwTimeDeadband,int,YES,,10,0,NULL
dbo,v_DiscreteHistory,wwTimeZone,nvarchar,YES,50,,,NULL
dbo,v_DiscreteHistory,wwVersion,nvarchar,YES,30,,,NULL
dbo,v_DiscreteHistory,wwCycleCount,int,YES,,10,0,NULL
dbo,v_DiscreteHistory,wwTimeStampRule,nvarchar,YES,20,,,NULL
dbo,v_DiscreteHistory,wwQualityRule,nvarchar,YES,20,,,NULL
dbo,v_DiscreteHistory,wwParameters,nvarchar,YES,128,,,NULL
dbo,v_DiscreteLive,DateTime,datetime2,NO,,,,NULL
dbo,v_DiscreteLive,TagName,nvarchar,NO,256,,,NULL
dbo,v_DiscreteLive,Value,float,YES,,53,,NULL
dbo,v_DiscreteLive,Quality,tinyint,NO,,3,0,NULL
dbo,v_DiscreteLive,QualityDetail,int,YES,,10,0,NULL
dbo,v_DiscreteLive,OPCQuality,int,YES,,10,0,NULL
dbo,v_DiscreteLive,wwTagKey,int,NO,,10,0,NULL
dbo,v_DiscreteLive,wwRetrievalMode,nvarchar,YES,16,,,NULL
dbo,v_DiscreteLive,wwTimeDeadband,int,YES,,10,0,NULL
dbo,v_DiscreteLive,wwTimeZone,nvarchar,YES,50,,,NULL
dbo,v_DiscreteLive,wwParameters,nvarchar,YES,128,,,NULL
dbo,v_ErrorLog,DateTime,datetime2,NO,,,,NULL
dbo,v_ErrorLog,Type,nvarchar,YES,10,,,NULL
dbo,v_ErrorLog,LocalizedText,nvarchar,YES,-1,,,NULL
dbo,v_ErrorLog,Parameter,nvarchar,YES,256,,,NULL
dbo,v_ErrorLog,TotalCount,int,YES,,10,0,NULL
dbo,v_ErrorLog,ModuleID,int,YES,,10,0,NULL
dbo,v_ErrorLog,Host,nvarchar,YES,32,,,NULL
dbo,v_ErrorLog,FileName,nvarchar,YES,64,,,NULL
dbo,v_ErrorLog,Line,int,YES,,10,0,NULL
dbo,v_EventHistory,EventStamp,datetime2,YES,,,,NULL
dbo,v_EventHistory,TagName,nvarchar,YES,132,,,NULL
dbo,v_EventHistory,Description,nvarchar,YES,255,,,NULL
dbo,v_EventHistory,Area,nvarchar,YES,32,,,NULL
dbo,v_EventHistory,Type,nvarchar,YES,6,,,NULL
dbo,v_EventHistory,Value,nvarchar,YES,131,,,NULL
dbo,v_EventHistory,CheckValue,nvarchar,YES,131,,,NULL
dbo,v_EventHistory,Priority,int,NO,,10,0,NULL
dbo,v_EventHistory,Category,nvarchar,YES,8,,,NULL
dbo,v_EventHistory,Provider,nvarchar,YES,65,,,NULL
dbo,v_EventHistory,Operator,nvarchar,YES,131,,,NULL
dbo,v_EventHistory,DomainName,nvarchar,YES,155,,,NULL
dbo,v_EventHistory,UserFullName,nvarchar,YES,255,,,NULL
dbo,v_EventHistory,User1,float,YES,,53,,NULL
dbo,v_EventHistory,User2,float,YES,,53,,NULL
dbo,v_EventHistory,User3,nvarchar,YES,131,,,NULL
dbo,v_EventHistory,EventStampUTC,datetime2,NO,,,,NULL
dbo,v_EventHistory,MilliSec,int,NO,,10,0,NULL
dbo,v_EventHistory,OperatorNode,nvarchar,YES,131,,,NULL
dbo,v_EventSnapshot,Event,nvarchar,YES,256,,,NULL
dbo,v_EventSnapshot,EventTime,datetime2,NO,,,,NULL
dbo,v_EventSnapshot,DetectionTime,datetime2,NO,,,,NULL
dbo,v_EventSnapshot,Edge,nvarchar,NO,8,,,NULL
dbo,v_EventSnapshot,TagName,nvarchar,NO,256,,,NULL
dbo,v_EventSnapshot,Value,float,YES,,53,,NULL
dbo,v_EventSnapshot,Quality,tinyint,YES,,3,0,NULL
dbo,v_EventSnapshot,QualityDetail,int,YES,,10,0,NULL
dbo,v_EventStringSnapshot,Event,nvarchar,YES,256,,,NULL
dbo,v_EventStringSnapshot,EventTime,datetime2,NO,,,,NULL
dbo,v_EventStringSnapshot,DetectionTime,datetime2,NO,,,,NULL
dbo,v_EventStringSnapshot,Edge,nvarchar,NO,8,,,NULL
dbo,v_EventStringSnapshot,TagName,nvarchar,NO,256,,,NULL
dbo,v_EventStringSnapshot,Value,nvarchar,YES,512,,,NULL
dbo,v_EventStringSnapshot,Quality,tinyint,YES,,3,0,NULL
dbo,v_EventStringSnapshot,QualityDetail,int,YES,,10,0,NULL
dbo,v_History,DateTime,datetime2,NO,,,,NULL
dbo,v_History,TagName,nvarchar,NO,256,,,NULL
dbo,v_History,Value,float,YES,,53,,NULL
dbo,v_History,vValue,nvarchar,YES,4000,,,NULL
dbo,v_History,Quality,tinyint,NO,,3,0,NULL
dbo,v_History,QualityDetail,int,YES,,10,0,NULL
dbo,v_History,OPCQuality,int,YES,,10,0,NULL
dbo,v_History,wwTagKey,int,NO,,10,0,NULL
dbo,v_History,wwRowCount,int,YES,,10,0,NULL
dbo,v_History,wwResolution,int,YES,,10,0,NULL
dbo,v_History,wwEdgeDetection,nvarchar,YES,16,,,NULL
dbo,v_History,wwRetrievalMode,nvarchar,YES,16,,,NULL
dbo,v_History,wwTimeDeadband,int,YES,,10,0,NULL
dbo,v_History,wwValueDeadband,float,YES,,53,,NULL
dbo,v_History,wwTimeZone,nvarchar,YES,50,,,NULL
dbo,v_History,wwVersion,nvarchar,YES,30,,,NULL
dbo,v_History,wwCycleCount,int,YES,,10,0,NULL
dbo,v_History,wwTimeStampRule,nvarchar,YES,20,,,NULL
dbo,v_History,wwInterpolationType,nvarchar,YES,20,,,NULL
dbo,v_History,wwQualityRule,nvarchar,YES,20,,,NULL
dbo,v_History,wwStateCalc,nvarchar,YES,20,,,NULL
dbo,v_History,StateTime,float,YES,,53,,NULL
dbo,v_History,PercentGood,float,YES,,53,,NULL
dbo,v_History,wwParameters,nvarchar,YES,128,,,NULL
dbo,v_History,StartDateTime,datetime2,NO,,,,NULL
dbo,v_History,SourceTag,nvarchar,YES,256,,,NULL
dbo,v_History,SourceServer,nvarchar,YES,256,,,NULL
dbo,v_History,wwFilter,nvarchar,YES,512,,,NULL
dbo,v_History,wwValueSelector,nvarchar,NO,128,,,NULL
dbo,v_History,wwMaxStates,int,YES,,10,0,NULL
dbo,v_History,wwOption,nvarchar,YES,512,,,NULL
dbo,v_History,wwExpression,nvarchar,YES,4000,,,NULL
dbo,v_History,wwUnit,nvarchar,YES,512,,,NULL
dbo,v_HistoryBlock,FromDate,datetime2,NO,,,,NULL
dbo,v_HistoryBlock,ToDate,datetime2,NO,,,,NULL
dbo,v_HistoryBlock,StorageNodeKey,int,NO,,10,0,NULL
dbo,v_HistoryBlock,Description,nvarchar,YES,50,,,NULL
dbo,v_HistoryBlock,OnLine,tinyint,NO,,3,0,NULL
dbo,v_HistoryBlock,HistoryArchived,int,NO,,10,0,NULL
dbo,v_HistoryBlock,SummaryArchived,int,NO,,10,0,NULL
dbo,v_HistoryBlock,EventArchived,int,NO,,10,0,NULL
dbo,v_HistoryBlock,StorageAreaType,int,NO,,10,0,NULL
dbo,v_HistoryBlock,ArchiveDate,datetime2,YES,,,,NULL
dbo,v_HistoryBlock,ArchiveLocation,nvarchar,YES,50,,,NULL
dbo,v_HistoryBlock,Version,int,YES,,10,0,NULL
dbo,v_HistoryBlock,Compression,int,YES,,10,0,NULL
dbo,v_HistoryBlock,Sequence,int,NO,,10,0,NULL
dbo,v_HistoryBlock,TimeZoneOffset,int,YES,,10,0,NULL
dbo,v_HistoryBlock,wwTimeZone,nvarchar,YES,50,,,NULL
dbo,v_Live,DateTime,datetime2,NO,,,,NULL
dbo,v_Live,TagName,nvarchar,NO,256,,,NULL
dbo,v_Live,Value,float,YES,,53,,NULL
dbo,v_Live,vValue,nvarchar,YES,4000,,,NULL
dbo,v_Live,Quality,tinyint,NO,,3,0,NULL
dbo,v_Live,QualityDetail,int,YES,,10,0,NULL
dbo,v_Live,OPCQuality,int,YES,,10,0,NULL
dbo,v_Live,wwTagKey,int,NO,,10,0,NULL
dbo,v_Live,wwRetrievalMode,nvarchar,YES,16,,,NULL
dbo,v_Live,wwTimeDeadband,int,YES,,10,0,NULL
dbo,v_Live,wwValueDeadband,float,YES,,53,,NULL
dbo,v_Live,wwTimeZone,nvarchar,YES,50,,,NULL
dbo,v_Live,wwParameters,nvarchar,YES,128,,,NULL
dbo,v_Live,SourceTag,nvarchar,YES,256,,,NULL
dbo,v_Live,SourceServer,nvarchar,YES,256,,,NULL
dbo,v_Live,wwValueSelector,nvarchar,NO,128,,,NULL
dbo,v_Live,wwExpression,nvarchar,YES,4000,,,NULL
dbo,v_Live,wwUnit,nvarchar,YES,512,,,NULL
dbo,v_ModTracking,DateTime,datetime2,NO,,,,NULL
dbo,v_ModTracking,Table,varchar,YES,50,,,NULL
dbo,v_ModTracking,Column,nvarchar,NO,128,,,NULL
dbo,v_ModTracking,ModType,char,NO,1,,,NULL
dbo,v_ModTracking,RowKey,sql_variant,NO,0,,,NULL
dbo,v_ModTracking,New Value,sql_variant,YES,0,,,NULL
dbo,v_ModTracking,Old Value,sql_variant,YES,0,,,NULL
dbo,v_ModTracking,User,nvarchar,NO,256,,,NULL
dbo,v_SnapshotData,Event,nvarchar,YES,256,,,NULL
dbo,v_SnapshotData,EventTime,datetime2,NO,,,,NULL
dbo,v_SnapshotData,DetectionTime,datetime2,NO,,,,NULL
dbo,v_SnapshotData,Edge,nvarchar,NO,8,,,NULL
dbo,v_SnapshotData,TagName,nvarchar,NO,256,,,NULL
dbo,v_SnapshotData,Value,nvarchar,YES,512,,,NULL
dbo,v_SnapshotData,Quality,tinyint,YES,,3,0,NULL
dbo,v_SnapshotData,QualityDetail,int,YES,,10,0,NULL
dbo,v_StringHistory,DateTime,datetime2,NO,,,,NULL
dbo,v_StringHistory,TagName,nvarchar,NO,256,,,NULL
dbo,v_StringHistory,Value,nvarchar,YES,512,,,NULL
dbo,v_StringHistory,Quality,tinyint,NO,,3,0,NULL
dbo,v_StringHistory,QualityDetail,int,YES,,10,0,NULL
dbo,v_StringHistory,OPCQuality,int,YES,,10,0,NULL
dbo,v_StringHistory,wwTagKey,int,NO,,10,0,NULL
dbo,v_StringHistory,wwRowCount,int,YES,,10,0,NULL
dbo,v_StringHistory,wwResolution,int,YES,,10,0,NULL
dbo,v_StringHistory,wwEdgeDetection,nvarchar,YES,16,,,NULL
dbo,v_StringHistory,wwRetrievalMode,nvarchar,YES,16,,,NULL
dbo,v_StringHistory,wwTimeDeadband,int,YES,,10,0,NULL
dbo,v_StringHistory,wwTimeZone,nvarchar,YES,50,,,NULL
dbo,v_StringHistory,wwVersion,nvarchar,YES,30,,,NULL
dbo,v_StringHistory,wwCycleCount,int,YES,,10,0,NULL
dbo,v_StringHistory,wwTimeStampRule,nvarchar,YES,20,,,NULL
dbo,v_StringHistory,wwQualityRule,nvarchar,YES,20,,,NULL
dbo,v_StringHistory,wwParameters,nvarchar,YES,128,,,NULL
dbo,v_StringLive,DateTime,datetime2,NO,,,,NULL
dbo,v_StringLive,TagName,nvarchar,NO,256,,,NULL
dbo,v_StringLive,Value,nvarchar,YES,512,,,NULL
dbo,v_StringLive,Quality,tinyint,NO,,3,0,NULL
dbo,v_StringLive,QualityDetail,int,YES,,10,0,NULL
dbo,v_StringLive,OPCQuality,int,YES,,10,0,NULL
dbo,v_StringLive,wwTagKey,int,NO,,10,0,NULL
dbo,v_StringLive,wwRetrievalMode,nvarchar,YES,16,,,NULL
dbo,v_StringLive,wwTimeDeadband,int,YES,,10,0,NULL
dbo,v_StringLive,wwTimeZone,nvarchar,YES,50,,,NULL
dbo,v_StringLive,wwParameters,nvarchar,YES,128,,,NULL
dbo,v_SummaryData,TagName,nvarchar,NO,256,,,NULL
dbo,v_SummaryData,CalcType,varchar,YES,3,,,NULL
dbo,v_SummaryData,SummaryDate,datetime2,NO,,,,NULL
dbo,v_SummaryData,Value,float,YES,,53,,NULL
dbo,v_SummaryData,Quality,tinyint,NO,,3,0,NULL
dbo,v_SummaryData,Duration,real,YES,,24,,NULL
dbo,v_SummaryData,Resolution,int,YES,,10,0,NULL
dbo,v_SummaryData,TimeStamp,tinyint,YES,,3,0,NULL
dbo,v_SummaryData,EventTag,nvarchar,NO,256,,,NULL
dbo,WideTableDictionary,UserKey,int,NO,,10,0,NULL
dbo,WideTableDictionary,TagName,nvarchar,NO,256,,,NULL
